transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
T33133,C009,P004,2023-06-25,2,500,1000
T53556,C010,P005,2023-02-22,1,30000,30000
T40502,C002,P002,2024-10-01,3,2000,6000
T12869,C008,P007,2024-05-31,10,150,1500
T24750,C004,P003,2023-03-24,2,7500,15000
T33822,C004,P003,2023-02-20,1,7500,7500
T14830,C007,P006,2023-07-01,3,1200,3600
T19459,C001,P001,2024-06-27,1,55000,55000
T35956,C001,P001,2024-09-23,2,55000,110000
T8550,C004,P003,2023-10-26,1,7500,7500
T49707,C004,P003,2024-07-31,1,7500,7500
T37685,C002,P002,2023-06-19,2,2000,4000
T46304,C008,P007,2023-02-28,11,150,1650
T23347,C001,P001,2024-08-12,2,55000,110000
T6831,C004,P003,2024-11-01,2,7500,15000
T50358,C003,P003,2023-04-20,2,7500,15000
T45361,C001,P001,2024-08-06,1,55000,55000
T10610,C008,P007,2024-11-14,11,150,1650
T53948,C002,P002,2024-03-08,3,2000,6000
T4533,C010,P005,2024-10-09,1,30000,30000
T33107,C001,P002,2024-02-06,1,2000,2000
T4837,C009,P004,2023-01-07,2,500,1000
T25603,C007,P006,2023-03-20,3,1200,3600
T38043,C004,P003,2024-09-08,1,7500,7500
T33644,C002,P002,2024-07-17,3,2000,6000
T36821,C002,P002,2024-06-21,2,2000,4000
T36121,C009,P004,2023-03-01,2,500,1000
T31267,C001,P001,2023-06-26,1,55000,55000
T28186,C007,P006,2023-05-04,3,1200,3600
T29994,C010,P005,2023-09-17,1,30000,30000
T4613,C001,P002,2023-01-14,1,2000,2000
T1115,C008,P007,2023-10-29,10,150,1500
T49898,C002,P002,2023-08-01,2,2000,4000
T40634,C008,P007,2024-05-08,9,150,1350
T8795,C002,P002,2023-10-22,1,2000,2000
T49893,C010,P005,2023-07-11,1,30000,30000
T51430,C009,P004,2024-09-07,4,500,2000
T30641,C001,P002,2024-01-30,2,2000,4000
T37553,C001,P002,2023-07-04,1,2000,2000
T25462,C001,P001,2024-10-02,2,55000,110000
T20524,C009,P004,2023-04-28,3,500,1500
T10315,C001,P001,2024-12-05,1,55000,55000
T5031,C004,P003,2024-03-22,2,7500,15000
T46426,C009,P004,2023-02-02,2,500,1000
T1054,C001,P001,2023-07-29,1,55000,55000
T14441,C001,P002,2023-12-28,1,2000,2000
T49115,C002,P002,2023-04-11,1,2000,2000
T39817,C001,P001,2024-10-18,2,55000,110000
T54677,C002,P002,2024-02-12,1,2000,2000
T22983,C010,P005,2023-03-31,1,30000,30000
T18938,C002,P002,2024-09-23,2,2000,4000
T42363,C004,P003,2023-02-20,1,7500,7500
T44672,C001,P002,2023-03-12,2,2000,4000
T25763,C001,P002,2023-11-23,2,2000,4000
T49070,C002,P002,2024-02-11,2,2000,4000
T52327,C001,P001,2024-09-30,2,55000,110000
T11188,C001,P001,2024-08-19,1,55000,55000
T41664,C003,P003,2024-10-08,2,7500,15000
T41720,C001,P002,2024-09-24,1,2000,2000
T49017,C003,P003,2023-02-28,1,7500,7500
T17472,C003,P003,2024-03-15,1,7500,7500
T46359,C004,P003,2024-04-14,1,7500,7500
T17585,C008,P007,2024-12-04,11,150,1650
T31665,C003,P003,2024-08-17,2,7500,15000
T15931,C001,P001,2024-06-28,1,55000,55000
T26254,C001,P001,2023-10-17,1,55000,55000
T45645,C010,P005,2024-08-17,2,30000,60000
T12940,C007,P006,2023-05-19,1,1200,1200
T4070,C002,P002,2023-05-13,1,2000,2000
T5862,C003,P003,2024-07-24,1,7500,7500
T22589,C008,P007,2024-05-01,10,150,1500
T18467,C008,P007,2023-10-15,11,150,1650
T34643,C002,P002,2024-07-16,3,2000,6000
T42535,C001,P001,2024-07-17,1,55000,55000
T25233,C010,P005,2024-12-17,1,30000,30000
T10161,C004,P003,2024-06-22,1,7500,7500
T27618,C010,P005,2024-12-20,1,30000,30000
T43844,C001,P002,2023-02-21,1,2000,2000
T31743,C004,P003,2024-10-03,2,7500,15000
T22708,C001,P001,2023-04-30,1,55000,55000
T49821,C010,P005,2023-02-15,1,30000,30000
T37675,C001,P001,2023-12-05,1,55000,55000
T26352,C004,P003,2023-04-28,2,7500,15000
T4185,C004,P003,2023-06-09,1,7500,7500
T41881,C009,P004,2024-07-07,2,500,1000
T8172,C004,P003,2024-10-11,1,7500,7500
T44470,C001,P001,2024-06-01,1,55000,55000
T45679,C009,P004,2023-02-20,4,500,2000
T49575,C003,P003,2023-07-20,1,7500,7500
T37164,C003,P003,2024-12-20,1,7500,7500
T9874,C001,P001,2024-11-07,1,55000,55000
T12004,C007,P006,2024-06-25,1,1200,1200
T49397,C001,P002,2024-11-27,1,2000,2000
T3912,C010,P005,2024-04-29,1,30000,30000
T46976,C001,P002,2023-10-03,1,2000,2000
T21781,C001,P001,2024-11-01,1,55000,55000
T15152,C001,P002,2024-11-05,1,2000,2000
T26187,C010,P005,2024-07-18,1,30000,30000
T39094,C007,P006,2023-10-03,1,1200,1200
T3197,C002,P002,2024-05-12,2,2000,4000
T50799,C003,P003,2023-07-21,2,7500,15000
T53070,C010,P005,2024-11-21,1,30000,30000
T12248,C008,P007,2024-05-27,11,150,1650
T27456,C010,P005,2023-04-02,2,30000,60000
T2797,C007,P006,2023-11-01,1,1200,1200
T11366,C008,P007,2023-02-28,9,150,1350
T19974,C003,P003,2024-03-07,1,7500,7500
T32118,C010,P005,2023-07-31,1,30000,30000
T20368,C001,P001,2023-12-20,2,55000,110000
T42587,C008,P007,2024-10-13,9,150,1350
T17383,C009,P004,2023-09-05,4,500,2000
T26123,C001,P002,2024-05-19,2,2000,4000
T12290,C001,P002,2023-08-22,2,2000,4000
T15118,C007,P006,2023-06-10,3,1200,3600
T24552,C004,P003,2024-06-29,2,7500,15000
T38084,C001,P002,2024-12-17,1,2000,2000
T20812,C009,P004,2023-12-20,3,500,1500
T1945,C001,P001,2023-09-02,1,55000,55000
T47739,C003,P003,2024-07-21,2,7500,15000
T9972,C004,P003,2024-07-18,2,7500,15000
T15602,C001,P002,2023-10-03,1,2000,2000
T38781,C004,P003,2023-03-08,2,7500,15000
T29121,C010,P005,2024-10-16,1,30000,30000
T11937,C003,P003,2024-04-25,2,7500,15000
T47968,C007,P006,2023-09-16,1,1200,1200
T49561,C007,P006,2024-10-16,2,1200,2400
T24839,C008,P007,2023-07-18,10,150,1500
T4352,C001,P002,2024-09-08,1,2000,2000
T33667,C007,P006,2024-06-07,3,1200,3600
T10872,C004,P003,2023-08-21,2,7500,15000
T42838,C007,P006,2023-08-17,3,1200,3600
T18941,C001,P002,2024-01-27,2,2000,4000
T42579,C004,P003,2023-01-26,1,7500,7500
T31796,C008,P007,2024-02-21,11,150,1650
T15055,C007,P006,2023-01-28,3,1200,3600
T10202,C001,P002,2023-06-08,1,2000,2000
T31366,C001,P001,2023-06-01,1,55000,55000
T12566,C002,P002,2023-10-09,1,2000,2000
T3698,C008,P007,2023-02-27,11,150,1650
T42040,C001,P001,2024-07-05,1,55000,55000
T15395,C001,P002,2023-11-23,1,2000,2000
T49744,C001,P001,2024-01-07,1,55000,55000
T14820,C010,P005,2023-05-13,1,30000,30000
T14845,C009,P004,2023-08-24,3,500,1500
T39354,C010,P005,2024-11-12,1,30000,30000
T6293,C002,P002,2023-04-22,3,2000,6000
T23101,C007,P006,2024-07-15,2,1200,2400
T41856,C010,P005,2024-05-05,2,30000,60000
T50338,C001,P001,2023-04-18,1,55000,55000
T8734,C009,P004,2023-08-25,2,500,1000
T11851,C007,P006,2024-03-01,1,1200,1200
T6887,C002,P002,2023-01-17,1,2000,2000
T12924,C004,P003,2023-07-23,1,7500,7500
T38469,C003,P003,2023-08-18,1,7500,7500
T38267,C008,P007,2024-01-01,11,150,1650
T27295,C007,P006,2023-12-24,2,1200,2400
T40863,C003,P003,2023-11-17,2,7500,15000
T4963,C009,P004,2023-12-18,2,500,1000
T41840,C008,P007,2024-07-11,10,150,1500
T2948,C001,P002,2024-06-07,1,2000,2000
T53763,C010,P005,2024-08-06,1,30000,30000
T32493,C003,P003,2023-08-13,1,7500,7500
T45801,C004,P003,2024-02-28,1,7500,7500
T8125,C007,P006,2023-01-28,2,1200,2400
T43328,C002,P002,2023-07-18,2,2000,4000
T12305,C002,P002,2023-09-22,3,2000,6000
T44805,C003,P003,2024-02-01,2,7500,15000
T14829,C010,P005,2024-03-07,1,30000,30000
T18882,C004,P003,2023-04-13,1,7500,7500
T1201,C009,P004,2023-11-22,2,500,1000
T16688,C002,P002,2024-11-22,3,2000,6000
T25490,C002,P002,2024-04-10,1,2000,2000
T51134,C001,P002,2024-11-29,2,2000,4000
T14770,C001,P001,2024-06-21,1,55000,55000
T8691,C010,P005,2023-01-11,2,30000,60000
T25387,C007,P006,2024-04-12,1,1200,1200
T12073,C009,P004,2023-11-05,3,500,1500
T46601,C008,P007,2023-12-05,11,150,1650
T25041,C003,P003,2023-03-17,1,7500,7500
T11935,C001,P001,2023-05-17,2,55000,110000
T24098,C001,P002,2023-05-04,2,2000,4000
T16172,C008,P007,2023-07-12,10,150,1500
T8053,C007,P006,2023-06-15,3,1200,3600
T11923,C007,P006,2023-01-29,3,1200,3600
T50719,C009,P004,2024-02-08,4,500,2000
T41248,C001,P001,2023-06-05,1,55000,55000
T45985,C009,P004,2023-06-26,4,500,2000
T35337,C003,P003,2024-07-23,1,7500,7500
T16756,C007,P006,2023-11-26,2,1200,2400
T41160,C003,P003,2023-10-18,2,7500,15000
T40636,C001,P001,2023-08-21,1,55000,55000
T13840,C007,P006,2023-10-09,2,1200,2400
T26524,C001,P001,2024-03-07,2,55000,110000
T35513,C008,P007,2023-04-25,11,150,1650
T48049,C007,P006,2023-09-06,2,1200,2400
T45117,C004,P003,2024-03-18,2,7500,15000
T43858,C001,P001,2023-09-03,2,55000,110000
T25356,C003,P003,2023-05-15,1,7500,7500
T42784,C007,P006,2023-02-07,2,1200,2400
T2340,C004,P003,2023-02-02,2,7500,15000
T24997,C009,P004,2023-08-22,2,500,1000
T15560,C008,P007,2023-04-19,10,150,1500
T47552,C001,P002,2024-07-09,1,2000,2000
T16794,C004,P003,2024-05-01,2,7500,15000
T50443,C007,P006,2023-02-13,3,1200,3600
T16955,C008,P007,2024-01-31,10,150,1500
T17340,C010,P005,2024-08-11,1,30000,30000
T23688,C004,P003,2023-08-28,1,7500,7500
T26139,C003,P003,2023-02-01,1,7500,7500
T24586,C007,P006,2023-09-12,1,1200,1200
T16669,C001,P001,2023-11-19,1,55000,55000
T24631,C007,P006,2023-03-12,2,1200,2400
T14537,C002,P002,2023-11-01,3,2000,6000
T26802,C004,P003,2024-04-20,1,7500,7500
T18760,C009,P004,2023-11-19,4,500,2000
T14044,C009,P004,2024-01-05,2,500,1000
T34424,C008,P007,2024-04-27,11,150,1650
T6290,C008,P007,2023-09-22,11,150,1650
T13333,C009,P004,2024-08-10,4,500,2000
T27449,C008,P007,2023-12-05,10,150,1500
T45698,C001,P002,2024-02-14,1,2000,2000
T13976,C008,P007,2023-11-14,10,150,1500
T7667,C008,P007,2024-08-27,10,150,1500
T14341,C009,P004,2024-09-11,4,500,2000
T21592,C001,P001,2023-08-28,1,55000,55000
T13731,C010,P005,2024-10-22,1,30000,30000
T50805,C004,P003,2024-10-19,1,7500,7500
T23885,C008,P007,2024-07-26,9,150,1350
T31709,C002,P002,2023-05-31,2,2000,4000
T21734,C008,P007,2024-01-02,11,150,1650
T51546,C003,P003,2023-09-20,1,7500,7500
T13614,C010,P005,2024-02-01,1,30000,30000
T53135,C008,P007,2023-08-17,11,150,1650
T29115,C004,P003,2023-04-30,1,7500,7500
T11909,C002,P002,2023-06-27,2,2000,4000
T31443,C010,P005,2024-12-30,1,30000,30000
T25925,C001,P002,2024-09-04,1,2000,2000
T54414,C004,P003,2024-11-08,2,7500,15000
T18739,C001,P001,2023-05-03,1,55000,55000
T6072,C010,P005,2024-05-16,1,30000,30000
T44455,C009,P004,2024-06-02,2,500,1000
T30663,C004,P003,2023-03-22,1,7500,7500
T26365,C009,P004,2024-07-10,2,500,1000
T1688,C001,P002,2023-08-29,1,2000,2000
T6761,C002,P002,2024-10-02,3,2000,6000
T26152,C007,P006,2024-10-25,2,1200,2400
T37647,C004,P003,2024-02-06,1,7500,7500
T20913,C010,P005,2023-07-07,2,30000,60000
T37721,C002,P002,2024-12-15,2,2000,4000
T27227,C002,P002,2024-03-31,1,2000,2000
T31259,C002,P002,2023-06-18,1,2000,2000
T42517,C001,P001,2023-01-19,1,55000,55000
T15705,C004,P003,2023-08-17,1,7500,7500
T53993,C002,P002,2024-03-26,1,2000,2000
T46786,C009,P004,2024-12-29,4,500,2000
T42339,C003,P003,2023-05-29,2,7500,15000
T18981,C004,P003,2023-12-13,1,7500,7500
T47186,C008,P007,2024-03-30,10,150,1500
T44396,C008,P007,2023-09-04,9,150,1350
T43871,C001,P002,2024-04-23,1,2000,2000
T50279,C001,P002,2023-12-31,2,2000,4000
T11958,C010,P005,2024-05-02,2,30000,60000
T27944,C008,P007,2023-11-18,9,150,1350
T3026,C002,P002,2024-12-28,1,2000,2000
T29629,C001,P001,2023-02-05,2,55000,110000
T18911,C002,P002,2023-12-26,1,2000,2000
T45316,C001,P001,2023-05-15,1,55000,55000
T23143,C009,P004,2024-06-18,3,500,1500
T25116,C010,P005,2023-06-15,2,30000,60000
T11191,C009,P004,2024-02-27,4,500,2000
T28279,C001,P001,2023-09-28,1,55000,55000
T32809,C009,P004,2023-12-29,4,500,2000
T30763,C001,P001,2023-07-06,2,55000,110000
T46294,C007,P006,2023-10-23,2,1200,2400
T19878,C010,P005,2024-12-11,1,30000,30000
T9616,C009,P004,2024-05-29,3,500,1500
T9580,C009,P004,2023-09-01,4,500,2000
T9299,C002,P002,2024-10-23,2,2000,4000
T16843,C009,P004,2024-09-03,4,500,2000
T32872,C009,P004,2023-10-06,3,500,1500
T47516,C001,P002,2023-12-03,2,2000,4000
T51759,C004,P003,2023-06-22,1,7500,7500
T9890,C008,P007,2024-06-11,9,150,1350
T33417,C004,P003,2024-08-31,2,7500,15000
T29424,C003,P003,2023-04-08,2,7500,15000
T23933,C002,P002,2023-04-13,3,2000,6000
T13436,C008,P007,2024-02-21,9,150,1350
T50537,C002,P002,2023-05-06,3,2000,6000
T26597,C002,P002,2023-06-11,3,2000,6000
T51532,C007,P006,2023-12-02,1,1200,1200
T11806,C007,P006,2024-12-05,2,1200,2400
T2861,C008,P007,2024-04-27,10,150,1500
T15102,C004,P003,2024-06-04,1,7500,7500
T41535,C004,P003,2023-12-05,1,7500,7500
T22185,C004,P003,2024-08-04,2,7500,15000
T52389,C004,P003,2023-04-30,1,7500,7500
T30000,C003,P003,2024-09-18,2,7500,15000
T20779,C007,P006,2024-06-27,1,1200,1200
T36067,C009,P004,2023-05-04,4,500,2000
T4450,C009,P004,2023-12-24,4,500,2000
T53254,C001,P001,2023-12-26,2,55000,110000
T41089,C009,P004,2023-06-06,4,500,2000
T47300,C001,P002,2024-08-17,1,2000,2000
T41402,C002,P002,2024-09-06,3,2000,6000
T3930,C010,P005,2023-02-27,1,30000,30000
T5094,C004,P003,2024-12-09,2,7500,15000
T31769,C008,P007,2023-12-11,10,150,1500
T24672,C003,P003,2024-04-10,1,7500,7500
T44325,C004,P003,2023-03-10,1,7500,7500
T32769,C004,P003,2023-06-09,2,7500,15000
T25404,C010,P005,2024-09-08,1,30000,30000
T51774,C010,P005,2023-06-10,1,30000,30000
T25020,C004,P003,2024-05-11,2,7500,15000
T13381,C007,P006,2024-10-11,1,1200,1200
T38264,C001,P002,2023-03-27,1,2000,2000
T46793,C002,P002,2023-06-10,1,2000,2000
T5464,C001,P001,2024-03-12,1,55000,55000
T25402,C009,P004,2023-03-03,3,500,1500
T53218,C001,P001,2024-07-29,1,55000,55000
T15911,C008,P007,2023-12-01,9,150,1350
T4739,C001,P002,2023-09-22,1,2000,2000
T45305,C008,P007,2023-10-15,9,150,1350
T30910,C009,P004,2024-01-28,3,500,1500
T26144,C008,P007,2023-09-09,10,150,1500
T26700,C010,P005,2023-09-25,1,30000,30000
T53139,C003,P003,2024-05-15,1,7500,7500
T34747,C007,P006,2023-11-22,2,1200,2400
T14030,C008,P007,2024-03-10,10,150,1500
T14103,C004,P003,2023-06-25,1,7500,7500
T47500,C007,P006,2024-02-20,1,1200,1200
T10717,C007,P006,2024-03-17,3,1200,3600
T41923,C001,P001,2024-03-13,1,55000,55000
T23562,C004,P003,2023-08-26,2,7500,15000
T37216,C001,P001,2024-03-06,1,55000,55000
T19731,C003,P003,2023-06-06,1,7500,7500
T4624,C007,P006,2024-11-12,1,1200,1200
T11902,C009,P004,2024-11-15,3,500,1500
T1166,C001,P002,2023-04-13,2,2000,4000
T28411,C007,P006,2024-06-28,1,1200,1200
T36870,C010,P005,2023-05-12,1,30000,30000
T10585,C001,P001,2024-09-17,1,55000,55000
T20677,C009,P004,2023-01-29,2,500,1000
T3226,C009,P004,2023-05-19,4,500,2000
T3534,C010,P005,2024-06-19,1,30000,30000
T7369,C007,P006,2024-04-19,1,1200,1200
T4336,C007,P006,2023-06-03,3,1200,3600
T9298,C001,P001,2024-12-30,1,55000,55000
T27479,C002,P002,2024-11-10,1,2000,2000
T17938,C001,P001,2023-01-09,2,55000,110000
T15368,C001,P002,2023-07-08,1,2000,2000
T45829,C001,P001,2023-07-22,1,55000,55000
T29291,C001,P002,2023-02-11,1,2000,2000
T30904,C007,P006,2024-10-20,2,1200,2400
T6663,C003,P003,2024-06-25,1,7500,7500
T23252,C001,P002,2023-01-19,1,2000,2000
T10099,C001,P001,2023-03-09,1,55000,55000
T13091,C001,P002,2023-08-16,2,2000,4000
T42890,C001,P002,2023-02-27,1,2000,2000
T9100,C001,P001,2023-01-06,1,55000,55000
T40297,C009,P004,2023-10-09,4,500,2000
T46340,C008,P007,2024-03-09,11,150,1650
T12809,C002,P002,2024-01-08,3,2000,6000
T44191,C001,P001,2024-01-08,1,55000,55000
T34009,C007,P006,2023-10-16,3,1200,3600
T33663,C003,P003,2024-11-24,2,7500,15000
T9778,C009,P004,2024-03-24,2,500,1000
T2955,C003,P003,2024-07-27,1,7500,7500
T30002,C001,P002,2023-06-02,2,2000,4000
T33759,C004,P003,2023-12-27,2,7500,15000
T49160,C002,P002,2023-05-15,2,2000,4000
T19992,C003,P003,2024-07-22,1,7500,7500
T53084,C002,P002,2023-08-19,1,2000,2000
T52472,C002,P002,2024-05-28,1,2000,2000
T3727,C001,P001,2024-08-12,1,55000,55000
T7913,C002,P002,2023-03-02,2,2000,4000
T18253,C001,P001,2024-01-07,1,55000,55000
T53828,C008,P007,2024-02-08,10,150,1500
T51395,C001,P002,2023-10-31,2,2000,4000
T21948,C010,P005,2023-06-26,1,30000,30000
T25546,C009,P004,2024-12-01,4,500,2000
T52919,C008,P007,2024-01-18,10,150,1500
T4182,C010,P005,2024-05-12,2,30000,60000
T19535,C001,P002,2024-11-22,1,2000,2000
T17093,C002,P002,2023-08-14,3,2000,6000
T3412,C001,P001,2024-01-17,1,55000,55000
T21941,C008,P007,2023-02-03,11,150,1650
T11199,C003,P003,2023-05-13,1,7500,7500
T20722,C009,P004,2023-12-05,3,500,1500
T28850,C001,P002,2024-10-01,1,2000,2000
T15212,C002,P002,2024-12-22,3,2000,6000
T53346,C003,P003,2024-02-12,1,7500,7500
T28001,C002,P002,2023-07-26,3,2000,6000
T48242,C002,P002,2023-05-27,2,2000,4000
T4173,C010,P005,2023-10-14,1,30000,30000
T50180,C001,P002,2023-07-30,1,2000,2000
T33062,C001,P002,2024-01-20,2,2000,4000
T26100,C004,P003,2024-10-30,1,7500,7500
T32090,C001,P002,2024-01-13,2,2000,4000
T27648,C004,P003,2024-01-22,1,7500,7500
T4807,C001,P001,2024-12-01,2,55000,110000
T21791,C002,P002,2024-12-10,1,2000,2000
T12041,C008,P007,2024-09-09,10,150,1500
T38557,C001,P001,2024-12-16,1,55000,55000
T44908,C007,P006,2023-03-29,3,1200,3600
T16833,C003,P003,2023-11-12,2,7500,15000
T16012,C001,P001,2024-08-28,1,55000,55000
T26191,C001,P001,2023-10-14,2,55000,110000
T52268,C001,P002,2023-05-14,1,2000,2000
T43686,C004,P003,2024-01-13,1,7500,7500
T54983,C002,P002,2023-02-06,2,2000,4000
T39068,C008,P007,2023-02-21,10,150,1500
T28170,C004,P003,2024-08-05,1,7500,7500
T25149,C003,P003,2023-07-16,1,7500,7500
T44579,C002,P002,2023-01-03,1,2000,2000
T23118,C010,P005,2023-10-24,1,30000,30000
T30807,C004,P003,2024-12-13,1,7500,7500
T17400,C003,P003,2024-10-10,2,7500,15000
T6022,C001,P001,2024-12-22,2,55000,110000
T28891,C001,P001,2023-05-25,1,55000,55000
T9863,C008,P007,2024-10-09,10,150,1500
T1606,C009,P004,2024-06-22,2,500,1000
T15870,C003,P003,2023-03-14,1,7500,7500
T27056,C002,P002,2023-04-09,2,2000,4000
T21658,C009,P004,2024-08-25,3,500,1500
T52863,C010,P005,2023-06-13,1,30000,30000
T12080,C002,P002,2024-06-29,3,2000,6000
T50110,C007,P006,2023-10-22,3,1200,3600
T25231,C009,P004,2024-10-21,3,500,1500
T9743,C001,P002,2023-09-21,2,2000,4000
T42559,C007,P006,2023-04-15,2,1200,2400
T1856,C002,P002,2024-05-22,3,2000,6000
T2926,C001,P001,2024-05-23,2,55000,110000
T15581,C002,P002,2024-12-10,3,2000,6000
T35951,C001,P002,2024-03-30,2,2000,4000
T27000,C004,P003,2023-08-05,1,7500,7500
T9785,C002,P002,2023-08-15,2,2000,4000
T20152,C001,P001,2024-06-13,1,55000,55000
T28817,C008,P007,2023-10-12,9,150,1350
T24188,C001,P002,2023-10-02,1,2000,2000
T42156,C004,P003,2023-01-10,2,7500,15000
T10402,C007,P006,2023-08-17,1,1200,1200
T31107,C003,P003,2023-06-27,2,7500,15000
T18017,C008,P007,2023-04-08,11,150,1650
T37965,C003,P003,2024-09-19,1,7500,7500
T1044,C004,P003,2024-04-10,1,7500,7500
T3812,C001,P002,2023-02-15,1,2000,2000
T48959,C008,P007,2024-11-28,10,150,1500
T47708,C008,P007,2024-10-17,9,150,1350
T24566,C001,P002,2024-12-10,1,2000,2000
T50099,C001,P002,2023-11-11,1,2000,2000
T35934,C010,P005,2024-10-26,1,30000,30000
T35086,C009,P004,2023-04-21,4,500,2000
T12861,C004,P003,2024-08-31,1,7500,7500
T38283,C010,P005,2024-02-24,2,30000,60000
T15628,C009,P004,2024-10-05,2,500,1000
T21484,C001,P001,2024-10-12,2,55000,110000
T43414,C007,P006,2024-07-19,2,1200,2400
T5604,C010,P005,2023-07-04,1,30000,30000
T6816,C003,P003,2024-12-12,1,7500,7500
T48912,C010,P005,2023-08-02,1,30000,30000
T20729,C002,P002,2024-03-05,2,2000,4000
T47411,C008,P007,2023-02-06,9,150,1350
T14170,C009,P004,2023-11-12,2,500,1000
T16492,C009,P004,2023-11-09,4,500,2000
T40047,C010,P005,2024-09-19,2,30000,60000
T39667,C009,P004,2024-04-03,2,500,1000
T7435,C001,P001,2023-07-17,1,55000,55000
T51862,C009,P004,2024-04-29,3,500,1500
T39499,C007,P006,2023-01-21,2,1200,2400
T20742,C010,P005,2024-09-11,2,30000,60000
T35793,C004,P003,2023-11-25,1,7500,7500
T35694,C004,P003,2023-07-01,1,7500,7500
T25776,C004,P003,2024-01-13,1,7500,7500
T15405,C010,P005,2023-08-02,1,30000,30000
T48635,C008,P007,2023-05-07,9,150,1350
T37127,C002,P002,2024-06-01,2,2000,4000
T54211,C009,P004,2023-06-26,4,500,2000
T31192,C007,P006,2024-01-17,2,1200,2400
T3051,C004,P003,2024-06-20,1,7500,7500
T39488,C001,P002,2023-06-07,1,2000,2000
T44886,C003,P003,2024-01-28,1,7500,7500
T2025,C004,P003,2024-09-14,2,7500,15000
T34946,C008,P007,2023-03-12,10,150,1500
T4073,C001,P002,2024-10-17,1,2000,2000
T50622,C010,P005,2024-02-22,1,30000,30000
T10467,C004,P003,2024-06-16,2,7500,15000
T20481,C010,P005,2023-09-15,2,30000,60000
T35971,C007,P006,2024-10-05,1,1200,1200
T44149,C009,P004,2024-08-23,2,500,1000
T7881,C010,P005,2023-08-11,1,30000,30000
T46172,C002,P002,2024-12-12,3,2000,6000
T33144,C010,P005,2023-12-21,1,30000,30000
T8884,C001,P001,2024-10-28,1,55000,55000
T35745,C010,P005,2024-12-08,1,30000,30000
T1535,C001,P002,2023-09-19,2,2000,4000
T54971,C008,P007,2024-01-01,10,150,1500
T19648,C001,P001,2024-05-26,1,55000,55000
T18616,C009,P004,2024-09-29,4,500,2000
T29528,C008,P007,2024-09-18,11,150,1650
T11053,C001,P001,2024-09-09,1,55000,55000
T9823,C009,P004,2024-12-03,2,500,1000
T4796,C008,P007,2023-12-01,11,150,1650
T11244,C003,P003,2023-01-26,2,7500,15000
T4926,C003,P003,2024-11-29,2,7500,15000
T36309,C003,P003,2023-04-27,1,7500,7500
T6597,C004,P003,2024-11-20,1,7500,7500
T2573,C008,P007,2024-02-20,11,150,1650
T13339,C001,P001,2024-08-18,1,55000,55000
T8343,C004,P003,2024-11-27,1,7500,7500
T25195,C009,P004,2024-12-18,3,500,1500
T31038,C010,P005,2023-03-08,1,30000,30000
T15142,C009,P004,2024-12-07,2,500,1000
T42541,C007,P006,2023-04-10,3,1200,3600
T18899,C008,P007,2024-01-12,11,150,1650
T36486,C004,P003,2024-03-17,1,7500,7500
T34029,C004,P003,2024-05-15,1,7500,7500
T15570,C004,P003,2024-06-01,1,7500,7500
T54801,C004,P003,2024-11-10,1,7500,7500
T33801,C010,P005,2024-07-07,1,30000,30000
T11296,C001,P001,2024-05-31,1,55000,55000
T51545,C002,P002,2024-07-10,1,2000,2000
T53031,C003,P003,2023-07-15,2,7500,15000
T28176,C010,P005,2023-04-19,1,30000,30000
T29648,C002,P002,2024-07-06,1,2000,2000
T14805,C004,P003,2024-09-22,2,7500,15000
T28635,C010,P005,2024-09-26,1,30000,30000
T51429,C003,P003,2023-09-09,1,7500,7500
T23450,C001,P002,2024-01-16,1,2000,2000
T10257,C010,P005,2024-11-16,1,30000,30000
T37190,C002,P002,2023-01-07,3,2000,6000
T12047,C001,P002,2024-07-11,1,2000,2000
T40917,C003,P003,2023-09-14,1,7500,7500
T35575,C007,P006,2024-05-24,2,1200,2400
T17760,C003,P003,2023-01-13,1,7500,7500
T9819,C004,P003,2024-05-10,1,7500,7500
T54436,C009,P004,2023-05-13,2,500,1000
T53186,C001,P002,2023-08-08,2,2000,4000
T37143,C004,P003,2023-11-25,1,7500,7500
T41766,C010,P005,2023-09-19,2,30000,60000
T35987,C001,P002,2023-09-07,1,2000,2000
T18151,C007,P006,2023-11-04,2,1200,2400
T14948,C008,P007,2023-03-13,11,150,1650
T33714,C004,P003,2023-04-07,2,7500,15000
T6050,C002,P002,2024-04-11,3,2000,6000
T54608,C001,P002,2024-04-18,2,2000,4000
T31272,C010,P005,2023-08-13,1,30000,30000
T32050,C001,P001,2023-05-21,2,55000,110000
T54928,C001,P001,2023-05-02,1,55000,55000
T10216,C001,P001,2024-04-09,1,55000,55000
T22460,C001,P002,2024-08-14,1,2000,2000
T51553,C001,P001,2023-02-16,1,55000,55000
T13402,C001,P001,2024-01-12,1,55000,55000
T49293,C004,P003,2023-08-31,1,7500,7500
T23659,C007,P006,2024-05-09,3,1200,3600
T11719,C001,P001,2023-04-15,1,55000,55000
